"ComputerName","DateTime","CounterCategory","CounterName","Instance","Value"
"e2016site2","2018-05-6 03:43:12","msexchangeis store(_total)","rpc average latency","_total","0.33"
"e2016site1","2018-05-6 03:43:12","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:12","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:12","memory","available mbytes",,"1344"
"e2016site2","2018-05-6 03:43:12","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:43:12","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:12","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:12","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:12","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:12","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:12","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:12","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:12","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43091.75"
"e2016site1","2018-05-6 03:43:12","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:12","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:12","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","43651.28"
"e2016site2","2018-05-6 03:43:12","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:12","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:14","processor(_total)","% processor time","_total","7.95"
"e2016site2","2018-05-6 03:43:14","processor(_total)","% processor time","_total","3.03"
"e2016site1","2018-05-6 03:43:14","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:14","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:14","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:14","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:14","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:14","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:14","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:14","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0.17"
"e2016site2","2018-05-6 03:43:14","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:14","msexchangeis store(_total)","rpc average latency","_total","0.17"
"e2016site1","2018-05-6 03:43:14","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:14","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:14","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:43:14","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:43:14","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:14","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:14","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:14","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:14","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:14","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:14","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:14","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","130184.35"
"e2016site1","2018-05-6 03:43:14","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:14","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:14","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","80072.43"
"e2016site2","2018-05-6 03:43:14","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:14","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:15","processor(_total)","% processor time","_total","1.9"
"e2016site2","2018-05-6 03:43:15","processor(_total)","% processor time","_total","4.17"
"e2016site1","2018-05-6 03:43:15","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:15","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:15","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:15","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:15","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:15","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:15","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:15","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:15","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:15","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:15","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:15","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:15","memory","available mbytes",,"1345"
"e2016site2","2018-05-6 03:43:15","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:43:15","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:15","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:15","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:15","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:15","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:15","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:15","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:15","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","87558.4"
"e2016site1","2018-05-6 03:43:15","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:15","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:15","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","69133.07"
"e2016site2","2018-05-6 03:43:15","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:15","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:16","processor(_total)","% processor time","_total","9.47"
"e2016site2","2018-05-6 03:43:16","processor(_total)","% processor time","_total","7.2"
"e2016site1","2018-05-6 03:43:16","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:16","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:16","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:16","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:16","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:16","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:16","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:16","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:16","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:16","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:16","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:16","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:16","memory","available mbytes",,"1343"
"e2016site2","2018-05-6 03:43:16","memory","available mbytes",,"1108"
"e2016site1","2018-05-6 03:43:16","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:16","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:16","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:16","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:16","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:16","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:16","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:16","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","239495.03"
"e2016site1","2018-05-6 03:43:16","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:16","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:16","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","302419.87"
"e2016site2","2018-05-6 03:43:16","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:16","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:17","processor(_total)","% processor time","_total","4.93"
"e2016site2","2018-05-6 03:43:17","processor(_total)","% processor time","_total","23.87"
"e2016site1","2018-05-6 03:43:17","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:17","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:17","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:17","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:17","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:17","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:17","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:17","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:17","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:17","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:17","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:17","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:17","memory","available mbytes",,"1343"
"e2016site2","2018-05-6 03:43:17","memory","available mbytes",,"1103"
"e2016site1","2018-05-6 03:43:17","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:17","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:17","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:17","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:17","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:17","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:17","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:17","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","56641.37"
"e2016site1","2018-05-6 03:43:17","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:17","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:17","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","41419.93"
"e2016site2","2018-05-6 03:43:17","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:17","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:18","processor(_total)","% processor time","_total","0.01"
"e2016site2","2018-05-6 03:43:18","processor(_total)","% processor time","_total","4.23"
"e2016site1","2018-05-6 03:43:18","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:18","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:18","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:18","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:18","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:18","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:18","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:18","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:18","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:18","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:18","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:18","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:18","memory","available mbytes",,"1366"
"e2016site2","2018-05-6 03:43:18","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:18","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:18","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:18","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:18","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:18","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:18","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:18","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:18","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","52263.52"
"e2016site1","2018-05-6 03:43:18","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:18","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:18","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","50435.67"
"e2016site2","2018-05-6 03:43:18","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:18","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:19","processor(_total)","% processor time","_total","0.76"
"e2016site2","2018-05-6 03:43:19","processor(_total)","% processor time","_total","0.38"
"e2016site1","2018-05-6 03:43:19","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:19","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:19","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:19","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:19","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:19","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:19","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:19","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:19","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:19","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:19","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:19","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:19","memory","available mbytes",,"1364"
"e2016site2","2018-05-6 03:43:19","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:19","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:19","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:19","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:19","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:19","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:19","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:19","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:19","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","48390.47"
"e2016site1","2018-05-6 03:43:19","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:19","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:19","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","44275.72"
"e2016site2","2018-05-6 03:43:19","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:19","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:20","processor(_total)","% processor time","_total","3.08"
"e2016site2","2018-05-6 03:43:20","processor(_total)","% processor time","_total","0"
"e2016site1","2018-05-6 03:43:20","msexchange rpcclientaccess","rpc averaged latency",,"16"
"e2016site2","2018-05-6 03:43:20","msexchange rpcclientaccess","rpc averaged latency",,"24"
"e2016site1","2018-05-6 03:43:20","msexchangeis store(arbmonitdiscadmin)","rpc average latency","arbmonitdiscadmin","0"
"e2016site1","2018-05-6 03:43:20","msexchangeis store(mailbox database 2088168334)","rpc average latency","mailbox database 2088168334","0"
"e2016site1","2018-05-6 03:43:20","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site2","2018-05-6 03:43:20","msexchangeis store(dag1-db4)","rpc average latency","dag1-db4","0"
"e2016site2","2018-05-6 03:43:20","msexchangeis store(dag1-db2)","rpc average latency","dag1-db2","0"
"e2016site2","2018-05-6 03:43:20","msexchangeis store(systemmailboxes)","rpc average latency","systemmailboxes","0"
"e2016site2","2018-05-6 03:43:20","msexchangeis store(dag1-db1)","rpc average latency","dag1-db1","0"
"e2016site2","2018-05-6 03:43:20","msexchangeis store(_total)","rpc average latency","_total","0"
"e2016site1","2018-05-6 03:43:20","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site2","2018-05-6 03:43:20","msexchange rpcclientaccess","rpc requests",,"0"
"e2016site1","2018-05-6 03:43:20","memory","available mbytes",,"1364"
"e2016site2","2018-05-6 03:43:20","memory","available mbytes",,"1114"
"e2016site1","2018-05-6 03:43:20","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site1","2018-05-6 03:43:20","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site1","2018-05-6 03:43:20","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site1","2018-05-6 03:43:20","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site1","2018-05-6 03:43:20","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site1","2018-05-6 03:43:20","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(1)","avg. disk sec/transfer","1","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(2)","avg. disk sec/transfer","2","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(3)","avg. disk sec/transfer","3","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(4)","avg. disk sec/transfer","4","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(0 c:)","avg. disk sec/transfer","0 c:","0"
"e2016site2","2018-05-6 03:43:20","physicaldisk(_total)","avg. disk sec/transfer","_total","0"
"e2016site1","2018-05-6 03:43:20","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","54464.25"
"e2016site1","2018-05-6 03:43:20","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site1","2018-05-6 03:43:20","network interface(isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be})","bytes total/sec","isatap.{7b6ad9dd-9da5-459a-b158-9539c74b42be}","0"
"e2016site2","2018-05-6 03:43:20","network interface(microsoft hyper-v network adapter)","bytes total/sec","microsoft hyper-v network adapter","42335.04"
"e2016site2","2018-05-6 03:43:20","network interface(isatap.msftonlinerepro.com)","bytes total/sec","isatap.msftonlinerepro.com","0"
"e2016site2","2018-05-6 03:43:20","network interface(isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6})","bytes total/sec","isatap.{48fe05f3-786e-4756-b1b9-0c81877942d6}","0"
"e2016site1","2018-05-6 03:43:21","processor(_total)","% processor time","_total","0"
